review,label
issues happy appointments get appointment quite quickly tend book phone easy enough generally works well issues,2
'kept arm arms length feels up like kept arms full length able to easily get face before face each appointment frustrating during pre book and call back call doctor difficult work phone system place allow different way access non urgent daily appointments',0
'stops waiting ridiculous times waiting list false appointments ridiculous reception staff could ask lots stupid personal questions phone advice often given need earlier appointment',1
excellent recent patient issues,2
'not great surgery brilliant access for quite pandemic hit times got harder see someone help face face me online please wait days even get call back someone day old given time time given mercy life better live a day cannot wait hanging may get call day miss happen',0
waiting times etc visited surgery week asked receptionist sample bottle given given tray slip need politely told lady said said first place found rude abrupt waiting times terrible staff seen waiting talk carry ignore waiting nurses generally run time gps tend never see time feels tell reception exact nature visit even personal pushed answer justify say sometimes screen waiting room shows many minutes running behind always used could,1
iin main really good thing would say staff attitude sometimes suspect,2
'good for everything recently changed far better almost impossible impossible see abraham doxtor',1
care navigation makes sense understand asked questions receptionist makes sense utilise staff skillset tell always need gp,2
excellent early starts low turnover staff good opens nice early blood test next week 8 great really stable gp really good community,2
first class first class,2
'dr prescribe right amount medication doctor declined prescribe medication resident phoned stow health speak regarding changes resident patches enough finish month cycle doctor returned requested phone call said prescription no done said yes next month cycle physician need finish month after cycle enough doctor returned said speak boots business deal boots tried explain doctors prescribed wait enough month take no next two month yet dr want nothing listen declined prescribe',1
poor poor service unable get appointments make sit wait see doctor take 3 4 hours doctors listen give basic treatment anything complicated dissmiss farther 85 go hospital surgery listen carer miss diagnosed interested care staff determine ill enough see doctor rude acceptable,0
blood test today surgery pretty good across fronts use much blood test today easy make appointment good service delivered locally much convenient head hospital,2
'poor guide gp zero guidance help gp non sympathetic help go way grumpy advice given common sense she wanted the common sense cannot use for professional help service error recommend',1
'hard getting appointments difficult getting appointment hold till 20 twenty minutes are called',0
'disinterested uncaring due excessive surgery work incompetence get doctor emergency prescription hours of service 4 phonecalls the lot be empty 4 promises still corrected but repeat performance prescription',1
'got appointment short notice here got appointment short of notice get running 30 minutes late business checked says just 13 minutes behind some staff kind however gp talk better doing talking nicely others',0
'more awful two and hour queue wait for speak rude receptionists ask use askmygp service end time jump hoops wait days dead end suffer disorders mental health use services made feel day nuisance just wanting you see gp locum',1
'1991 excellent consultation service 8 partners 2 gp left for 18 months ago replacement 8 gp sick stress retired overworked long waiting time appointment little communication specialists nhnn rhim london ipswich n nuh wakefield jph aldeburgh loddon beccles sol e bay cutlershill psh head dentist the little exchange info also home visits and falls prevention team podiatry consultant neuro clinical nurse physio continence system delivery service within last year',1
long wait see gp went gp say need appmt test wait 25 days apptmt dr get interpreter apptmt good england 1yr kurdistan,0
every month years problem getting medic least 4 years every month stoma supplies prescribed requested despite many repeated clear instructions stoma nurse even started calling confirm still reduced items required requested explanation could assume cost saving exercise idea stoma products understand every stoma patient different different needs never got see regular gp making difficult get right care complex specialised medical conditions resulting given incorrect information prescriptions suited needs follow ups blood test unremarkable leaving problem go eventually live problem frustrating trying get gp understands 4 years finally broke deal constant mistakes lack understanding forced change gp surgeries new surgery amazing made realise bad two rivers receptionists many make feel like inconvenience prescription team cannot get orders right every month understand needs stoma patient many gps read understand medical history enough treat safely also changed phone system longer know many queue hold 45 mins plus get answer,0
'preventing hospital access dr reception staff gatekeeping doctors helping patients lack personal communication issues internally communication issue repeat prescriptions gone months early yet satisfactorily resolved impacted in mental health work life leaving patients distraught past months issue added alleviated left back pain say nothing',1
'dr seem crazy keep changing hard periods get other appointments good change doctors seem gone sick one day experience bad moral attitude clinician poor go back would do good get routine appointment weeks',0
flu clinic straight forward well organised complaints staff friendly reassuring,2
'difficult job make some non urgent request people needing get from referral to audio clinic aged parent removed order get a hearing aid repaired updated site sent message website told patient wrong route took suggested route told shut appointments today were full',1
'diabetic childhood screening system stopped diabetic children trying lose weight by screening available hypo took approximately 4 hours if paramedic came able and get all gp agree that insulin could reduce',1
chasing prescription reception call handling amazing giving smoking tablets run friday phoned yesterday spoke someone else told repeat bother trying find onelife suffolk actually requested 5th august onelife told call today thank goodness phone made feel supported bothered calling back couple times made sure repeat friday understood need smoker keep going strides made quitting past 11 days important achieve goal quit yesterday experience left cold thank much kindness lifted spirits,2
used line system good return call surgery within hour line request took anxiety problem good,2
'i get appointments easily stay able get appointments improved in recently compared years visit surgery get one continuity doctors changes happen means go back history time virtually impossible takes out whole appointment seem want all give medication finish appointment it think important time discuss things change complex issues',0
amazing surgery staff helpful probably need staff supportive feel family given amazing support care whole team,2
advance booking challenge getting appointments see doctor difficult pre book emergency feels wrong take day something routine doctors lovely care good need able book advance booking online blood test works well book appointments way,2
fair prescription review noted repeat form last 3 months get appointment get reviewed put repeat online month get issued would thought past review date would flagged gp keeps signing put review date form implemented,1
friendly surgery friendly surgery everyone always seems smile face see nurse doctor easily enough need call back system works well,2
excellent excellent professional friendly service,2
'our great time locums years of gp services 2 days week want i see plan and excellent problem referrals made to doctors locums great years doctor continuity and important like seeing gp',0
get appointment call 8am open sat phone 30 mins told appointments day call answered tried app book appointments,0
best friendly sympathetic staff practitioners listen patients problems best provide relevant follow treatment referrals,2
signage great use often sit area named waiting area 1 2 told 1 unsure found sign small called room even end building difficult see signs toilets direction,2
reception helpful difficult get seen called couple times get appointment told none available managed talk reception accommodating helpful arranged appointment staff fairly good explain things quite well generally offered appointment one person impacted care receive even ongoing issuethe doctors knew going waiting areas quite cramped,1
'one doctors thorough always 10 30 20 mins late called but never feel rushed in consultation without though only one doctors thorough he interested others little much',0
'1 start hour call free get charged landline get first hour free get charged ring surgery call wait wait get 10 queue hour long waiting hang restart pay last time work stayed low cost 9 cannot afford shelter every time 1 need the medical office assistance use computer telephone option',1
'day appointment appointments employed day appointment appointment system simply people work employed called soon opened get early appointment waited 20minutes one answered late work work with different town from early late shift appointments random middle day times told is morning late appointments gone agree for afternoon appointment meaning late work leave need early boss happy give managers notice absence late chance might get appointment work employed people',0
unhelpful doctors doctors always listen patients especially regarding children,1
'patient good appointments getting appointment good overall happy patient surgery when main issue the difficult appointment waiting long time surgery rare seen small children',0
busy doctors good busy always get see like need received letter gp asking book appointment tried day hard get appointment arranged dispensary take week get medication ready issues medicines available text message letting know pick works time arrived ready waiting staff straightaway happened,2
helpful staff referrals hospital good quick process generally staff tell expect hear hospital staff nice friendly helpful seen given option going one surgeries generally runs well issues,2
lovely surgery lovely surgery complaints always get appointment need one,2
like appointment system perfect surgery everything works really well like know queue given appointment like process place good,2
'appalling experienced recent cold bout bronchitis still feeling sick poorly attended hospital doctors bothered tearful tired dizzy struggling take deep breaths advised needed blood test taken however dr needed see nurse nearest physician appointment could she get for week time complained told could go minor injury clinic about 15 miles away able to visit local one fail should see doctor',1
hard make appointment sometimes find hard make early appointment see doctor want,2
'closely follow subsequent submitting previous bp results are instructed by christmas and rather indifferent receptionist we heard one nothing bp 160 90 at times regularly 150 90 mentioned doctor one advised statins well enough follow',1
diabolical called number 47 queue got cut waiting half hour number 27 called number 48 got cut number 21 tried e consult said get call back 6 30pm next day asthma needs treatment unwell get medical help gp option ring 111 automatically send hospital asthma could easily treated gp,0
'family recently lived registered area recently registered moved area elsewhere registration process was fairly straightforward before first visit where see clinician said 30 five minutes late be called far still waiting',0
pretty good pretty good ring appointment usually get one following day ring 8 00 live village great travelling involved,2
'any abominable experience best order avoided staff feeling listen feel nothing unheard feeling seems fork private treatment not need anything',1
'wrong reception desk staff their unhelpful reception staff need lessons from deal someone is upset pain face face of telephone',0
'calling day 8am early getting appointment difficult 8am early try get telephone occasion able library use system allow girls go to afternoon suits are better find yet who cannot book next time day go afternoon name tell call 8am frustrating',0
good doctor doctor good always seems sort things us really think improvements needed,2
good would great kept informed doctors running late able book ahead time day great sometimes get quite rude receptionists necessarily booking appts improved recently,2
know named gp anymore surgery newsletter say named gp would help could tell patients named gp many gp left joined know anymore,1
'poor job appointment system attend james paget hospital every six weeks sick review needed treatment keep getting appointments nurse seems waste without money on time',1
'and long wait appointment two waiting appointment to see gp take 3 4 10 weeks',1
'hope improves an long time than surgery met expectation lovely the building sounded wonderful opening far off deliver standard people would expect quick matches proposed planned reception better getting continuity non existent as thought nice going better services one roof car meter parking cater good demand amount services run hours advertised',0
like morning sessions really like drop sessions sure seen surgery friendly actually known staff rather patient would good list doctors working day could put back reception desk choose see asked staff good explaining things helpful dealing two disabled parking bays make difficult often arrive extra early get space,2
refused gp appointment reaction change medication gp made reception refused give appointment saying see pharmacist recommend stopping tablet see gp took another month get see gp message surgery says never refused gp appointment well true,2
accommodating appointments work shifts make things bit difficult accommodating,2
brilliant everything flu clinic run smoothly today thought great idea combine general health checks many people checks time due covid staff helpful cheerful kind injections,2
'appointment and booking struggle feel and get my appointment easily theres before much before tlc used get see doctor patient information care good',0
new askmygp app great two disabled children request many repeat prescriptions new askmygp service much quicker get response really quickly used spend much time phone quick,2
thorough trust came surgery twice week get leg dressed nurses know well lovely keep eye bad cough demanded stay see doctor copd nurse saw saw gp steroid antibiotics thorough trust,2
'most difficult getting phone biggest issue getting phone ok today took place 20 mins urgent appointment today daughter called called by told would she need much wait one week she see specific doctor happily we seen someone different now today so great wait 15 mins medication prescribed',0
surgery accommodating get appointment time really good helping poor mental health,2
'difficult appointment system difficult friendly visit surgery way only get appointment phone day with non urgent issues makes for difficult plan very nice friendly surgery good to feel',0
'problems making appointments trying get phone 8 items difficult get me quickly ou turn 4 30 days fitted ask 1 see doctor today given appointment nurse would preferred see real doctor non urgent early appointments would help have pre bookable appointments available drop style surgery would help patients well see big doctor need think emergency and good treatment nurses surgery number different issues great',1
called ask smear result heard receptionist listened concern hearing smear result polite helpful respectful asking could ask colleague deals smears came back minutes update could pleased impresed response call,2
improving much improved since taken swan,2
'nomination gp interview refused appointment made request gp preferred appointment 2 fewer times gp called also approved 111 sent on note gp seen within phone 24 hours gp refused entry give appoitment red flag ridiculous gp understanding people having needs',1
'ignored totally ignored ignored request free speak doctor',1
'lack confidence things followed multiple complicated conditions feel issues treated isolation holistically told doctor complicated issues know addressed this simple issue appointment reason booked appointment felt dejected even diagnosed new condition if able see doctor discuss implications seen nurse said needed see to doctor spoke doctor phone said need see regular blood tests monthly done ages one conditions sudden questioned whether needed send notes comprehensive explain done get call back to doctor assume hands free quiet interview difficult to hear saying lack continuity doctors speak real issue time speak someone different different ideas manage problems quickly read explain much time read notes for know best working',1
always find dr see always find doctor see one surgeries good,2
works need see someone major conditions things work fine older members family find difficult though,2
cannot phone get app 73 year old father breathing difficulties spent hour queue phone 24th queue told cannot appointment see doctor must either see pharmacist 1st ring 111 18 30 doctors surgery seems refuse see patient try palm someone else,0
'nightmare stay rang appointment 3 weeks and painful hands several calls back advised in pharmacist gave moisturiser also rings said ring 111 calls 111 leaves advised antihistamine symptoms call gp weekend many calls changed antihistamine something stronger may keep better using cream because different diagnosis calls arthritis condition dry skin neurological pain eye allergy blood test',1
everything sort things surgery brilliant sort things never problem getting appointment good surgery,2
'difficult take get go difficult get surgery 15th queue always easy call dead 8am either get often get told appointments available call back next work day get speak gp ok care in good issue urgent leave difficult getting see someone used so econsult found time consuming drawn nhs app times seem work well either appointments are offered lavenham surgery limited seem mainly clinics pre booked appoinments still go mean call back given face face appointment staff though good get see',0
appointment first thing called 111 overnight booked appointment first thing morning also told could call 111 back needed anything got worse system worked really well pleased general basis frequent blood tests never issues getting appointments whenever needed,2
best surgery think best surgery newmarket registered everybody right really professional always seem fit need appointment often get whatever need without see doctor think great,2
care provided good travel different surgery appointments surgery ok asked travel one surgeries getting see anyone difficult care provided good,0
husband profoundly deaf visited doctor today informed doctor understand mask still tried asking questions without removing mask husband found embarrassing doctor understand 3 way conversation going,0
'abhorrent invisible person gps telephone ring caller appointment arrogance reception desk staff breathtaking obviously instructed everything on power prevent gp ever talk let alone even meet patient regardless medical symptoms argumentative rude non stop caring patronising terms accurately also describe reception staff care practice manager',1
'go ipswich blood test believe walk 5 minutes dr blood test after done i drive the side ipswich done told no lot dr first surgeries on blood tests locally two phlebotomists leaving people may drive access car took minutes 2 1 2 hour round road trip get blood test done get free bus would day trip',1
worst doctors ever dreadful care,0
'fair hard sell getting in appointments when access appointments become difficult',0
'good staff well receptionists gps services always at best help often called 40 60 mins late appointments also find several strange baby changing facilities to practice switched midwives good pregnancy care last year found first midwife knowledge based procedures practice an informative',0
'unable from get basic physician data wanted to obtain basic medical information record ask medical receptionist email form refer unavailable appointment due appointments full procedure calling instead surgery closed 1 2pm less ridiculous send form ask donor information take little time locate medical record',1
system works ok always received appointment felt seeing gp however works fine seeing nurse practitioner surprised know everything would good make others aware clear less appointments gp,2
new practice pleased transferred practice fairly recently experiencing difficulties previous practice registering really quick simple receptionists whenever speak really lovely friendly cheerful soon registered arranged young daughter immunisations quickly done normal dates last practice really impressed everything,2
'fair urine sent internal lab urine samples one of residents cedars sent cancer 3 different times chased results been told received know ipswich general hospital unable to provide final results receive personal samples',0
reception staff extremely rude overall good manner attitude reception shocking witnessed poor manner patients makes bad experience overall gps v good nurses knowledgeable efficient,1
'nurses fair regular care day hit miss appointments system unfair online based booking booking system for de registers can use monthly care hit miss depending see saw gp recently told take weight the foot said let i face slim',0
use online services problems getting general appointments tend things online always good,2
always someone support speech impairment doctor always organizes someone room sometimes understand easily also find difficult times like surgery,2
happy service friendly helpful staff everything works well call waiting system good phone,2
'another doctor i rude an uncommunicative one waiting outside room yet took hour not seen work',1
'feel appointments permanently limited definitely i feel face face appointments temporarily limited get some call back from getting morning good surgery bad good',0
'45min wait phone poor communications service never allowed merge for take new to patients phone staff information systems in place no 89 17 yr to old friend gone hill badly due inability just see face face gp before waited phone calls happen suggesting goes line etc etc cut ice',1
happy everything surgery good surgery staff good,2
'otherwise used askmygp ok hit miss askmygp but sometimes only working get your message call day long 48hrs times closed gripe ask say no 24 h hours',0
difficult get appointment paramedics weekend said needed see doctor next day monday tried get appointment doctor would see day called next day appointment given appointment afternoon happy getting explanation seen believed doctor good often need written proof hospital believe saying,1
telephone triage really good half hour late far called today last time waited 30 minutes one else waiting room makes things difficult take time work come said telephone triage system pretty good need appointment via pathway usually get appointment within couple hours family come years,1
poor receptionist gave wrong information test result underactive thyroid calling blood test result reception insisted giving results told results normal region action would taken requested speak doctor annoyed said necessary eventually doctor phoned back result tests increased medication obviously normal would happened asked speak doctor far aware reception staff doctors giving medical advice advising results massively unprofessional mention dangerous must addressed,0
pretty good pretty good surgery well found econsult drawn wait reply follow questions start new submission reply doctor frustrating amended answers given allow form submitted otherwise system tell call surgery good getting surgery issue son started experiencing problems nearly year ago contact today via econsult face face appointment ongoing situation improving impacting education,2
long wait nurse appointment called surgery book appointment nurse booking process fine wait quite appointment come much big problem staff see good thing really like toilet straight waiting area nice,2
long wait waiting room time waiting waiting room quite long never feel rushed doctor know thorough good surgery overall,2
'decide if need for language line phone make emergency doctor appointments decide beforehand whether do need uses language line has book 2 special appointments one gp use language line never take temporary appointments last time went to problem toe used english prescribed thai antibiotic cream',0
given appointment child eventually get always get appointment day new born accessible long get child happy,2
okay actually get appointment ok actually get took 22 minutes get normally appointments available today different,1
'pm phone before appointments working room telephoned 9 30am told doctor would say call would like me pm said 1pm got call 4 45pm first time called meet another day appointment ongoing problem i ask pm chose got call nearly 3pm think nothing better day sit phone day sitting waiting call whats point asking want pm and dr follow orders cant even go home guarantee driving call',1
hearing test machine waiting hearing test machine arrive surgery get ears tested,2
'ring awful number 4 40 phone telephone que in extremely difficult get appointment call awful number 40 line line prepared phone wait 2 hours someone who answers also waited hour of cut someone finally picked call',1
'receptionists this rude aunhelpful rude lady uninterested person receptionist you talk elderly resident treat me like some useless unworthy',1
'always wait lunch time appointment wait anywhere 7 5 30 20 minutes',0
ringing days appointment put hold care navigator receptionist assume lowest waiting phone line 31 time sit hold goodness knows long,0
works well additional problem staff accommodating friendly especially nurse practitioner see make feel comfortable relaxed matter issue discussing look holistically happy even experienced problem medications staff handled quickly really well would great tea coffee machine available centre,2
'and walk get appointment on appointment system means everyone walk at 8 rather try ringing always engaged time keep hitting dial feel holding down system what would better engaged least important would answering system need put speaker get something whilst the waiting get',0
'absolutely appalling bad case put formal complaint via emergency cab emergency day appointment due breakdown saw doctor knowing how tight regime appointment required 5 mins asked could see general background idea condition database avoid waffling limited time dr told about 24 patients see doctor 6 clock old dead husbands neighbours cats etc sent sick return work programme work past contract two consecutive years absolutely appalled filed complaint received word apology',1
well supported well supported throughout econsult works well around work much better spending ages phone waiting talk reception staff really great however econsult make less contact also means less stressful,2
online services easier use phone asked see gp every 5 weeks unable book advance appointments problem calling day however got online much easier given information says gp works found easier book learned prebookable weekend appointments available surgery interest,2
accurate explanation well looked surgery always directs right professional needs e gp practice nurse blood testing overseeing diabetes hypertension problems,2
'cannot book appointments doctor luke walton gets surgery ridiculous system allowing surgery people re book appointment doctor advance even practice nurse is told need scrabbling school phone 8 30 hour every busy day fine print people trying and run business',1
'primarily viewed holistically but always feel as viewed holistically listened issues put condition may seem totally unrelated get the point set think',0
'had always informed patient details regarding going condition seeing regular visit gp would good one occasion see phone call call gp seen said no know said look diagnosis received notes year call came back later gp name call later said no yes',0
'used askmygp ok hit call miss askmygp in sometimes a working phone get message last call day 48hrs times hold closed wait gripe say friday 24 hours',0
helpful receptionists caring medical team receptionists feel go extra mile help attain help need hard times medical team always try find solution medical conditions,2
getting appointments easy generally problems getting appointment see people queued outside door try bypass telephone system today got straight away got appointment surprising,1
understanding delighted recommend doctors staff surgery calm welcoming understanding caring,2
difficult hear called waiting area busy difficult hear called fault service care great,2
'keep appointment booking without struggle feel get appointment denied easily theres are much tlc used get see out doctor information help care good',0
'this takes all 20 50 mins get practice practice inspected at cqc east centre bergholt green look capel st john mary consult patients urgent practice needs improve patients appointment system flexible',1
busy phones busy call surgery first thing often try call bit later surgery offered get translator need serious issues would find call backs bit difficult missed one call back driving called straight back told would need call next day seems little unfair,1
lack efficiency recently submitted feedback say e consult states 4 days contact however contact day however bizarre service states 4 days 1pm turns system reached capacity get back day mixed messages text received give enough information submit another e consult responded stating gp leave another gp would make contact received text different gp started p made sense another e consult meantime received email information probably sent text seen sent another e consult apologise surgery team rang good managed conversation asked happy decided confused issuing medication without chat gp states take 3 times day 5 days max whereas gp said 4 times day nothing mentioned side affects also alternative medication stated could also actually would prefer initially without mentioning condition hard explain 4 e consults 2 telephone calls 2 prescriptions issued feel could resolved first time contacted surgery got talk someone 5 minutes cannot see efficient longer run also stressful keep chasing back forth,1
disgraceful service wanted advice help apparently receptionists medically qualified tell treatment point cannot pay taxes national insurance etc expect better service,0
work well appointment system work well better could walk reception make appointment face face retired mobile also conscious costs us money hang waiting queue try appointment,0
still good walk session mornings works really well means book advance generally works well staff good car park bit limited occasions medication correct normally ok nothing significant needs change,2
'son children discharged explanation available provided son discharged service explanation longer term meets criteria boy accessed service ten years podiatrist cannot feet motor skills mental capacity service even less give recommendation known person podiatrist would see able carry similar personal service good feel one things two son get through scalpel cut no feet disgusting son syndrome congenital heart disease psoriasis active thyroid gland severe learning difficulties',1
understand wish could book appointments advance understand pressures doctor shortages sickness absences,2
good telephone lines busy day long wait extreme see one person still 2021 never speak gp frustrated 3 surgeries merged move different oe,0
'poor place make advanced appts even consultant general hospital asked he see of certain date',1
'shows poor local communication blood test due with 3 monthly blood test blood pressure pressure status test nurse blood pressure monitor test list also with complete methotrexate log is important',1
'poor health adminstration timekeeping booked appointment see gp case called reception following test appointment notes system gp asked come back week later patients often miscommunication different things staff tell different information situations taking place appointment records system better recently continuity care actually badly impacted emergency trestment past feel important continuity reception staff often want know full details is need appointment always appropriate seems get appointment say parents often struggle get appointment day especially getting children ready school phoning done early morning pre booking even day would enable families plan told staff get their surgery certain time would miss appointment even first line thing morning already running late',1
'normally go crestview parked put one hour car 40 mins past appointment time getting worried forfeit shop appointment come crestview surgery area not nothing nothing easy doorstep surgery appointment made about 2 full weeks weeks ago we see someone stressing may i go running even close office time',0
'long stopped wait phone appointment shorter waited get in getting phone took today but verging ringing 111 9 getting home fed',0
pretty good waiting 20 minutes today far second visit since moving back stanton registering much better registered thetford poor seeing doctor first visit pleased,2
'good tried 2 send email to www cardinalmedicalpractice co v uk any web address his work',1
'poor catering customer service reception booking staff helpful professionals willing help politely booking staff cancelled flights moved another day hospital notify us changes happened us three times other things happy registering another surgery norwich rd so many ten years time gradually got worst due bad medical staff doctors majority staff doctors good',1
'meeting generally not poor eating framlingham surgery is gone hill much people can say waste time going ahead dr time staff poor seating waiting room changed dreadful places face glass door push things past people soft sit people framlingham complaining',1
'continuity issue getting to appointment difficult while seeing specific doctor doctors would even harder generally only see locums continuity issue issue ill placement press button no doors far door miss hoping new vet get home used times length appointments little limited generally doctors do good',0
'care good difficult patients get appointments come fit well get care nice good mind locums good reception for staff really helpful friendly and fitted morning told could t wait see me doctor',0
waiting appointment half hour waiting appointment half hour today blood test booked quickly always case good time around,2
communicated wrong information difficult get day appointment also upset told diabetic nurse seeing regularly would working next appointment appointment made different nurse however untrue turned appointment nurse told nurse still plans go anywhere else unsure misinformed nice rapport someone know history would always prefer see nurse,2
'difficult see doctor gp post difficult get see gp post surgery reliance online service access suit everybody',0
'poor never get family appointment never can get appointment to difficult',1
'work end book appointment middle ring practice complicated make book appointment is ridiculous',1
marvellous reception staff really great get see gp regularly referrals done quickly given good explanations considering situation amazingly well,2
'happy new doctor things become good used too feel confident become doctor little change clinician',0
penalised late five minutes late see much 45 minute delay way around,1
excellent overall good service use often,2
inspire confidence professional take time explain keep well informed inspire confidence getting appointments tricky using automated system often appointments available getting reception also difficult busy use online system overly intuitive got end,2
quiet yet busy told limited appointments yet come surgery quiet yet say busy gives impression many phone call appointments happening barely staff see people face face lovely people see,1
'mixed experience mixed experience surgery for find usually depends seeing and need advanced day appointments or sometimes get really long easily telephone appointments various times luck',0
getting issue care contact surgery phone would prefer fae face appointment found issues always addressed adequately medication handed also difficulties getting specific medication needed conversation gp getting one difficult,1
'waiting dispensary bit long weeks getting a medication for dispensary at mean little bit or long wait times winter approaching kids waiting outside great find staff but times could little bear polite',0
excellent feel safe well cared practice pleased service,2
little getting need whole things ok however sometimes take bit longer would think get need feel ever see gp first someone else resolved try see non gp thing twice see gp initial assessment solved issue,1
'generally only get to appointment not due outside phone lines when busy late morning easier come for surgery book appt generally get appointment sometimes go through east bergholt staff good at limited experience',0
best ever surgery works well staff kind helpful really like able book appointments online ability choose would like see gps exceptional especially trainees,2
apps dr difficult getting appointment see nurse problem husband tried see doctor difficult blood test wait 3 weeks appt go riverside clinic get appt quicker going surgery good regular annual checks told done anymore know people,0
gps always run 45 90 minutes late nurse practitioner sees time gps always run late 45 90 minutes unusual call husband come collect children called morning got appointment afternoon,0
'call back service organised know lot pressure know covid and situation stop however doctor trying phone or blood test test results hgv driver need know blood test results too good still but safe drive heavy lorries before ask better gp service good call back better then please get organised',1
'for poor results one occasion usually problem requested repeat prescription pharmacy rainbow norwich road last friday told would be ready pill collection to wed 19 october monday 17 october received copy letter hospital text informing medication dose needed rerating took copy letter gp in surgery receptionist copied letter attached with repeat prescription letter drug expaining needed increase copy said would ready pharmacy wednesday ready wednesday thursday pharmacy excellent chasing every prescription doctor 4 days get prescription issued',1
good mix appointments like mix day advanced appointments never problem getting appointment needed one,2
difficult see gp difficult get appointment gp often end seeing someone else like nurse,1
'follow action servo cum menta previously poor timescales consultant referral with prior care covid communication practice be ceased for medicating follow after information supplied and procedure are led professional misdiagnosis practice follow stage',1
making line appointments staff amenable always helpful normally make appointments online always get appointment need one line works well thing would say car park small,2
'tricky calling 8 00 appointment get appointment call stop 8 00 tricky calling take children school lunch time today work get busy father friday make call work behalf got day emergency appointment routine take of 14 6 days prefer see specific patient clinicians find knowledgeable others',0
'unable help ask reception answer question must go onto centre high park street surgery site box says ask me reception question click comes saying fully month booked appointments sorry closed ask question want appointment wanna know about surgery service closed middle day',1
improved late improved late,1
'prescription delays getting medication delays getting sick medication sick pharmacy change urgency problems sort a problems it feels like justify things receptionists excellent gp experience seeing great work getting regular appointments particularly difficult times travelling one sites changes always possible',0
'fair capacity additional surgeries linked nursing practice impacted child care provided injury feel good pick phone ring concerned things made employees feel like visiting reason',0
'current running late late late work today got day time appointment being booked with good time link currently getting work however now running 25 minutes late late work',0
reception staff awful gp awesome several occasions call behalf mother whenever calls 8am told immediately day appointments happened 3 days row eventually called behalf stated needed seen day suspected water infection needed antibiotics spoken rude condescending manner explained urgent receptionist known mother stated urgent appointments patients suffering heart attacks strokes asked mother heart attack stroke replied case would taking e doctors surgery first time known receptionist asked question eventually called afternoon got appointment like management listening patients feedback mother needed antibiotics told serious getting infection like age would hate think would happen people anyone supporting needs clarification urgent stop making patients feel belittled,0
2 3 weeks waiting waiting 2 3 weeks ahead appointment given amazing doctors front desk staff often seem pushed time appreciate fault,2
'more busy surgery a call asked to call back for next day even next get one next day book urgent appointments work day difficult situation considering busy surgeons get normally good feel as one doctors generally listen well though',0
'sleep sometimes hard get appointment sometimes fight to get appointment past really no good bed fitting us end surgery emergency situation usually strong get seen day',0
polite staff staff always polite get appointment tend need urgent appointments rather pre bookable ones mean get see doctor often would good surgery could let patients know access hours services available,2
3 star 3 star,1
team overall helpful find team overall helpful see need always sort issue trust person booked right person need reason doubt,2
take week appt wife gets seen quickly ongoing condition phone appointment take week seen,1
'missed appointments makes them annoyed see appointments missed last month 69 yet hour rang 3 working days trot get appointment see things running bit behind schedule today no unusual bypass surgery part wider legal system broken watch cannot cause blame',0
'appointment system hate appointment system urgent call close 8am put around waiting line line phone takes two ages always cannot get an appointment frustrating',0
excellent doctor happy spend time appt may mean late going others given extra time prefer,2
appointments needed surgery runs smoothly get appointments needed get phone fairly easily see someone days one issue trying order pre payment prescription card,2
'delay diagnosis believe delay seeing gp constantly seeing nurse delayed cure diagnosis caused extra infection issues see gp much anymore wanted for see gp 3 months seeing nurse problems nurse practitioner still ill get tested see one doctor got seeing another inspection leg cut related took swabs try give correct knowledge anti biotics would preferred see gp keep people changing feel right knowledge bit guessing new game',0
outstanding even go make appointment receptionists ask struggling gp prescribed meds even gave hug outstanding,2
closure makes less convenient closure steeple bumpstead surgery made less convenient us especially pick medication dispensary limited opening hours found using econsult led issues dismissed assumed husband young problems ended going private confirmed treat needed staff great get see experience shown econsult always right option suit everyone either,1
'hard waits mental health emergency support find specialist getting mental emotional health support no difficult done phone getting surgery hard case also find difficult discuss things phone i would not prefer face face appointment taken 3 weeks get call back mental health project able they use link worker available last enquired',0
'struggle they get phone really find difficult just get phone 36 long queue difficult phone access procedure surgery turn try book of say call',0
